date,day,week,month,new_cases,new_deaths,tests_performed,tests_positive,region_ce_active,region_foreign_active,region_kk_active,region_kp_active,region_kr_active,region_lj_active,region_mb_active,region_ms_active,region_ng_active,region_nm_active,region_po_active,region_sg_active,region_unknown_active,region_za_active,region_active,state_in_hospital,state_icu,state_critical,state_care,state_deceased,kindergarten_employees_confirmed,kindergarten_attendees_confirmed,elementary_employees_confirmed,elementary_attendees_confirmed,highschool_employees_confirmed,highschool_attendees_confirmed,institutions_employees_confirmed,institutions_attendees_confirmed,tavg,tmin,tmax,prcp,snow,wspd,wpgt,pres
2020-12-03,4,49,12,1783,45,6928,1786.0,3093.0,85.0,947.0,764.0,1670.0,3947,3875.0,1669.0,744.0,1674.0,563.0,1008.0,3.0,517.0,20559,1289.0,195.0,138.0,125.0,45.0,13,0,8,0,5,2,0,0,0.6,-0.9,1.5,0.1,170.0,2.7,14.8,1012.0
2020-12-04,5,49,12,1784,61,6344,1647.0,3094.0,92.0,978.0,827.0,1632.0,3908,3869.0,1623.0,753.0,1690.0,615.0,937.0,3.0,494.0,20515,1284.0,197.0,138.0,131.0,61.0,20,2,5,2,3,0,2,1,1.4,0.3,3.0,5.5,140.0,3.0,13.0,1004.0
2020-12-05,6,49,12,1642,47,3744,1033.0,3079.0,92.0,984.0,819.0,1606.0,3894,3898.0,1631.0,777.0,1724.0,582.0,934.0,2.0,501.0,20523,1272.0,191.0,136.0,135.0,47.0,4,0,8,0,2,0,1,0,3.1,0.8,4.9,8.0,79.0,3.2,18.5,1007.9
2020-12-06,7,49,12,1030,44,1751,480.0,3084.0,96.0,1006.0,818.0,1602.0,3900,3878.0,1614.0,777.0,1711.0,583.0,970.0,2.0,491.0,20532,1302.0,194.0,138.0,129.0,44.0,3,0,2,1,1,0,2,0,4.0,1.7,5.7,21.6,51.0,5.4,16.7,1005.3
2020-12-07,1,50,12,483,52,6158,1630.0,3063.0,93.0,1096.0,852.0,1594.0,3982,3940.0,1568.0,809.0,1777.0,616.0,948.0,2.0,514.0,20854,1301.0,191.0,138.0,126.0,52.0,21,1,21,1,1,2,2,0,5.9,3.5,8.2,5.6,30.0,4.9,16.7,1006.4
2020-12-08,2,50,12,1648,66,7003,2140.0,2954.0,88.0,1098.0,873.0,1598.0,4011,3811.0,1595.0,861.0,1858.0,631.0,860.0,2.0,520.0,20760,1304.0,189.0,125.0,132.0,66.0,8,3,17,0,1,0,0,0,4.5,3.1,6.0,7.5,0.0,5.5,14.8,1008.6
2020-12-09,3,50,12,2139,38,6410,1852.0,3061.0,87.0,1124.0,879.0,1598.0,3874,3947.0,1591.0,810.0,1875.0,635.0,878.0,3.0,468.0,20830,1282.0,196.0,136.0,113.0,38.0,20,1,10,2,3,0,1,0,4.3,3.5,5.2,4.1,0.0,4.6,16.7,1006.8
2020-12-10,4,50,12,1847,49,6453,1816.0,3042.0,89.0,1143.0,882.0,1611.0,3969,3936.0,1602.0,834.0,1910.0,625.0,879.0,5.0,507.0,21034,1258.0,187.0,134.0,117.0,49.0,13,1,5,0,1,0,3,0,4.8,3.2,6.0,0.5,0.0,2.6,11.1,1005.6
2020-12-11,5,50,12,1815,49,6127,1750.0,3074.0,89.0,1205.0,874.0,1634.0,3906,3963.0,1592.0,848.0,1944.0,639.0,882.0,5.0,528.0,21183,1268.0,193.0,135.0,119.0,49.0,12,0,10,0,1,0,3,0,5.1,4.2,6.0,1.1,0.0,3.2,11.1,1007.2
2020-12-12,6,50,12,1744,43,2648,834.0,3075.0,84.0,1196.0,865.0,1651.0,3929,3773.0,1566.0,843.0,1958.0,602.0,843.0,5.0,518.0,20908,1276.0,189.0,136.0,128.0,43.0,6,0,4,1,1,0,0,0,5.2,4.5,5.7,0.9,0.0,3.8,11.1,1003.9
2020-12-13,7,50,12,833,22,1679,433.0,3061.0,83.0,1182.0,867.0,1649.0,3936,3804.0,1553.0,836.0,2000.0,580.0,852.0,5.0,506.0,20914,1315.0,197.0,145.0,129.0,22.0,5,0,2,0,1,0,0,0,4.7,3.8,5.7,0.0,0.0,5.4,14.8,1012.8
2020-12-14,1,51,12,431,44,5634,1532.0,3113.0,79.0,1199.0,884.0,1650.0,3997,3812.0,1566.0,888.0,2027.0,560.0,841.0,7.0,524.0,21147,1320.0,205.0,152.0,136.0,44.0,29,2,16,2,4,0,3,1,2.6,2.1,4.3,0.0,0.0,3.9,11.1,1019.4
2020-12-15,2,51,12,1536,42,6579,2112.0,3165.0,70.0,1107.0,860.0,1648.0,3876,3595.0,1584.0,850.0,2095.0,572.0,859.0,8.0,532.0,20821,1284.0,201.0,149.0,138.0,44.0,16,1,11,0,5,0,3,0,2.3,1.6,2.7,0.0,0.0,3.5,11.1,1023.0
2020-12-16,3,51,12,2120,41,6350,1648.0,3121.0,70.0,1153.0,869.0,1630.0,3842,3587.0,1583.0,840.0,2099.0,535.0,816.0,10.0,538.0,20693,1251.0,204.0,149.0,134.0,42.0,13,2,6,1,1,1,1,0,3.1,1.2,5.6,0.0,0.0,3.3,13.0,1024.0
2020-12-17,4,51,12,1642,43,5862,1517.0,3117.0,69.0,1127.0,861.0,1610.0,3842,3512.0,1530.0,804.0,2079.0,490.0,799.0,18.0,566.0,20424,1229.0,202.0,149.0,120.0,43.0,13,0,6,0,2,0,0,0,5.3,2.0,9.5,0.0,0.0,3.8,11.1,1026.4
2020-12-18,5,51,12,1512,41,5600,1430.0,3073.0,59.0,1095.0,807.0,1578.0,3844,3404.0,1545.0,786.0,2134.0,474.0,792.0,24.0,592.0,20207,1212.0,204.0,151.0,111.0,42.0,19,0,9,0,4,0,2,0,4.8,2.6,6.8,0.0,0.0,2.4,11.1,1029.7
2020-12-19,6,51,12,1458,40,2646,882.0,3028.0,58.0,1125.0,805.0,1568.0,3883,3389.0,1504.0,734.0,2130.0,458.0,755.0,28.0,591.0,20056,1199.0,200.0,144.0,104.0,40.0,3,0,4,0,0,0,0,0,5.9,4.8,7.0,0.1,0.0,2.2,11.1,1027.5
2020-12-20,7,51,12,886,39,1446,396.0,2995.0,54.0,1104.0,806.0,1558.0,3879,3390.0,1501.0,738.0,2145.0,461.0,720.0,28.0,593.0,19972,1214.0,199.0,145.0,101.0,40.0,5,1,6,0,0,0,1,2,5.5,5.2,5.9,1.4,0.0,3.7,11.1,1026.5
2020-12-21,1,52,12,395,26,5763,1482.0,3042.0,51.0,1035.0,853.0,1523.0,3803,3354.0,1531.0,711.0,2176.0,461.0,741.0,34.0,578.0,19893,1271.0,206.0,153.0,107.0,25.0,27,0,13,0,3,0,0,0,5.9,5.2,6.7,1.5,0.0,2.9,11.1,1027.5
2020-12-22,2,52,12,1511,39,6524,1912.0,3091.0,46.0,1067.0,860.0,1479.0,3814,3398.0,1462.0,686.0,2193.0,450.0,737.0,47.0,580.0,19910,1261.0,207.0,156.0,112.0,39.0,13,1,11,0,1,0,1,1,8.8,5.8,11.0,0.0,0.0,2.5,13.0,1024.8
2020-12-23,3,52,12,2129,36,6385,1663.0,3044.0,45.0,1108.0,854.0,1503.0,3911,3363.0,1468.0,738.0,2263.0,448.0,718.0,49.0,610.0,20122,1226.0,205.0,153.0,113.0,36.0,18,0,9,0,0,0,1,0,10.9,9.3,11.6,0.0,0.0,6.2,20.4,1022.8
2020-12-24,4,52,12,2087,25,5187,1365.0,3004.0,40.0,1162.0,838.0,1493.0,3975,3418.0,1440.0,729.0,2219.0,426.0,729.0,52.0,593.0,20118,1189.0,208.0,160.0,99.0,27.0,13,0,8,1,5,0,0,0,11.3,10.6,12.4,27.7,0.0,5.9,20.4,1013.2
2020-12-25,5,52,12,1794,28,1336,358.0,2723.0,33.0,1061.0,765.0,1382.0,3777,3177.0,1399.0,658.0,2078.0,384.0,701.0,55.0,544.0,18737,1142.0,200.0,152.0,103.0,29.0,8,0,6,0,1,0,0,0,6.2,4.5,10.9,10.5,0.0,8.2,18.5,1013.0
2020-12-26,6,52,12,369,25,1880,548.0,2670.0,34.0,1085.0,760.0,1338.0,3745,3100.0,1344.0,668.0,2063.0,379.0,733.0,55.0,552.0,18526,1165.0,207.0,162.0,93.0,25.0,3,1,8,0,1,0,0,0,3.4,1.7,6.1,0.0,0.0,9.4,27.8,1021.2
2020-12-27,7,52,12,622,33,1664,495.0,2675.0,33.0,1087.0,758.0,1352.0,3808,3111.0,1383.0,672.0,2038.0,381.0,715.0,56.0,557.0,18626,1179.0,205.0,163.0,103.0,34.0,7,1,8,0,0,0,0,0,0.7,-1.5,3.2,0.1,0.0,3.9,16.7,1013.9
2020-12-28,1,53,12,521,30,5677,1553.0,2693.0,38.0,1153.0,821.0,1394.0,3918,3191.0,1372.0,645.0,2104.0,421.0,729.0,59.0,548.0,19086,1221.0,203.0,165.0,101.0,30.0,25,0,14,2,1,0,0,0,1.4,-0.3,3.2,33.2,130.0,7.1,31.5,993.9
2020-12-29,2,53,12,1978,36,5764,1852.0,2576.0,40.0,1223.0,873.0,1387.0,4075,3250.0,1393.0,659.0,2087.0,432.0,753.0,64.0,592.0,19404,1170.0,201.0,158.0,93.0,35.0,7,0,16,0,3,0,0,0,4.4,2.6,5.9,29.9,51.0,5.6,16.7,998.9
2020-12-30,3,53,12,2435,34,6011,1816.0,2753.0,36.0,1219.0,881.0,1453.0,4272,3305.0,1413.0,736.0,2179.0,422.0,836.0,70.0,610.0,20185,1172.0,205.0,155.0,87.0,34.0,15,0,11,0,0,0,2,0,4.6,3.5,6.5,3.3,20.0,5.7,13.0,1005.0
2020-12-31,4,53,12,2412,32,4073,1438.0,2773.0,36.0,1288.0,872.0,1456.0,4291,3254.0,1454.0,805.0,2222.0,420.0,893.0,70.0,606.0,20440,1174.0,191.0,145.0,95.0,32.0,19,0,12,0,2,1,3,0,4.2,3.0,6.0,0.3,0.0,4.5,13.0,1010.4
2021-01-01,5,53,1,1798,31,1419,362.0,2622.0,35.0,1258.0,823.0,1390.0,4134,3110.0,1379.0,755.0,2049.0,375.0,861.0,64.0,553.0,19408,1110.0,184.0,145.0,90.0,31.0,9,0,10,0,0,0,1,0,3.6,0.5,6.0,16.2,0.0,5.0,11.1,1012.2
2021-01-02,6,53,1,393,46,2304,662.0,2631.0,37.0,1269.0,824.0,1423.0,4043,2966.0,1390.0,806.0,2041.0,374.0,864.0,63.0,556.0,19287,1111.0,184.0,140.0,94.0,39.0,3,0,8,0,1,0,2,0,5.6,4.2,7.9,33.0,0.0,2.0,16.7,1012.2
2021-01-03,7,53,1,743,29,2041,634.0,2660.0,36.0,1343.0,832.0,1466.0,4176,2959.0,1413.0,825.0,2071.0,372.0,873.0,66.0,565.0,19657,1173.0,186.0,143.0,96.0,29.0,6,0,10,0,0,0,0,0,5.0,3.2,7.4,0.3,0.0,2.1,16.7,1011.0
2021-01-04,1,1,1,772,35,5966,1682.0,2797.0,39.0,1489.0,819.0,1584.0,4375,3131.0,1416.0,924.0,2199.0,385.0,883.0,69.0,601.0,20711,1209.0,191.0,145.0,105.0,35.0,37,0,56,2,3,0,12,2,5.0,4.5,5.4,2.0,0.0,6.0,20.4,1012.2
2021-01-05,2,1,1,2512,30,6956,2606.0,2968.0,37.0,1609.0,880.0,1729.0,4765,3161.0,1516.0,983.0,2244.0,390.0,981.0,76.0,643.0,21982,1193.0,184.0,141.0,104.0,30.0,20,0,21,0,1,0,2,1,5.1,4.3,7.1,15.7,0.0,2.6,11.1,1011.2
2021-01-06,3,1,1,3354,31,6370,2045.0,3092.0,34.0,1629.0,960.0,1782.0,4933,3103.0,1563.0,1066.0,2233.0,425.0,1034.0,81.0,680.0,22615,1177.0,187.0,146.0,93.0,31.0,19,1,17,1,0,1,1,3,2.6,1.8,4.3,4.8,20.0,2.4,13.0,1010.9
2021-01-07,4,1,1,2821,23,5259,1598.0,3099.0,32.0,1564.0,1001.0,1825.0,4981,3146.0,1585.0,1173.0,2217.0,447.0,1050.0,89.0,678.0,22887,1169.0,187.0,143.0,93.0,23.0,11,2,19,1,1,0,2,0,2.6,1.3,4.1,0.9,0.0,2.1,13.0,1015.1
2021-01-08,5,1,1,2084,25,4895,1383.0,3350.0,33.0,1677.0,1080.0,1944.0,5332,3317.0,1604.0,1294.0,2341.0,494.0,1094.0,94.0,726.0,24380,1160.0,188.0,139.0,96.0,25.0,13,2,13,0,1,0,0,0,2.5,2.0,3.3,4.9,0.0,2.8,18.5,1015.6
2021-01-09,6,1,1,1889,26,2669,668.0,3352.0,31.0,1664.0,1079.0,1967.0,5336,3372.0,1636.0,1368.0,2348.0,494.0,1057.0,99.0,717.0,24520,1143.0,189.0,138.0,99.0,26.0,5,0,11,0,0,0,0,1,0.4,-2.4,2.8,0.0,0.0,5.2,18.5,1021.5
2021-01-10,7,1,1,763,25,1720,366.0,3353.0,33.0,1666.0,1078.0,1962.0,5282,3335.0,1594.0,1387.0,2335.0,490.0,1072.0,104.0,722.0,24413,1192.0,200.0,145.0,96.0,25.0,9,0,19,0,4,0,0,1,0.8,-0.2,1.9,0.6,10.0,7.6,22.2,1022.3
2021-01-11,1,2,1,432,24,5512,1392.0,3400.0,31.0,1608.0,1035.0,1960.0,5146,3372.0,1621.0,1457.0,2276.0,476.0,1075.0,136.0,738.0,24331,1205.0,197.0,148.0,99.0,24.0,25,2,22,0,2,1,3,1,0.6,-1.5,3.0,0.0,10.0,6.9,16.7,1022.0
2021-01-12,2,2,1,1874,31,6193,1767.0,3428.0,29.0,1556.0,981.0,1994.0,5145,3280.0,1571.0,1542.0,2198.0,429.0,1027.0,138.0,687.0,24005,1202.0,189.0,151.0,100.0,31.0,20,0,13,0,2,0,2,0,-2.8,-5.3,0.0,0.2,10.0,3.1,11.1,1018.1
2021-01-13,3,2,1,2092,17,5637,1416.0,3243.0,40.0,1530.0,966.0,1946.0,5097,3255.0,1552.0,1505.0,2069.0,454.0,947.0,139.0,641.0,23384,1244.0,201.0,139.0,100.0,17.0,20,1,20,0,3,0,4,3,-0.9,-4.4,5.3,0.0,10.0,3.5,13.0,1015.7
2021-01-14,4,2,1,1793,23,4897,1147.0,3208.0,40.0,1474.0,982.0,1977.0,5123,3190.0,1467.0,1509.0,1992.0,478.0,901.0,139.0,633.0,23113,1266.0,196.0,136.0,102.0,23.0,11,3,16,0,1,0,1,0,0.7,-3.4,7.7,0.0,0.0,5.2,27.8,1013.3
2021-01-15,5,2,1,1544,28,4763,1154.0,3333.0,42.0,1540.0,1043.0,2082.0,5320,3322.0,1510.0,1575.0,2107.0,528.0,939.0,265.0,658.0,24264,1266.0,194.0,139.0,96.0,28.0,27,1,16,1,2,0,4,1,-0.7,-4.9,5.5,0.0,0.0,3.5,16.7,1020.4
2021-01-16,6,2,1,1540,19,2497,518.0,3278.0,40.0,1495.0,1045.0,2045.0,5369,3326.0,1470.0,1582.0,2086.0,526.0,898.0,266.0,651.0,24077,1224.0,189.0,134.0,98.0,19.0,11,0,12,0,0,0,1,0,-2.4,-6.0,3.3,0.0,0.0,3.2,11.1,1022.8
2021-01-17,7,2,1,569,40,1404,272.0,3231.0,40.0,1418.0,1044.0,2020.0,5231,3295.0,1408.0,1572.0,2043.0,525.0,879.0,264.0,641.0,23611,1220.0,187.0,133.0,98.0,40.0,11,0,17,0,0,1,0,0,-3.0,-6.1,0.1,0.0,0.0,3.2,11.1,1019.0
2021-01-18,1,3,1,299,26,5306,1215.0,3120.0,37.0,1311.0,1037.0,1938.0,5108,3133.0,1382.0,1534.0,1864.0,508.0,852.0,258.0,631.0,22713,1237.0,180.0,130.0,104.0,26.0,27,0,18,0,0,0,9,8,0.5,-1.7,3.7,0.0,0.0,3.7,11.1,1024.6
2021-01-19,2,3,1,1713,25,5384,1400.0,2827.0,41.0,1138.0,987.0,1824.0,4698,3001.0,1265.0,1526.0,1636.0,506.0,729.0,240.0,584.0,21002,1200.0,184.0,134.0,103.0,25.0,15,3,20,1,2,0,4,5,1.3,-4.5,6.6,0.0,0.0,5.0,16.7,1024.3
2021-01-20,3,3,1,1714,26,4813,1165.0,2534.0,43.0,1078.0,928.0,1743.0,4479,2870.0,1200.0,1478.0,1571.0,464.0,615.0,233.0,527.0,19763,1178.0,178.0,133.0,110.0,26.0,13,1,18,0,2,3,4,1,6.4,3.1,7.9,0.8,0.0,5.2,20.4,1020.2
2021-01-21,4,3,1,1455,27,4872,1114.0,2452.0,47.0,1016.0,942.0,1685.0,4326,2728.0,1144.0,1454.0,1558.0,464.0,553.0,221.0,549.0,19139,1159.0,181.0,133.0,108.0,27.0,19,0,29,0,1,0,7,0,9.3,7.6,12.2,3.9,0.0,7.3,22.2,1014.6
2021-01-22,5,3,1,1446,25,4405,1168.0,2357.0,50.0,967.0,963.0,1683.0,4216,2691.0,1148.0,1438.0,1545.0,462.0,513.0,219.0,545.0,18797,1140.0,183.0,133.0,103.0,25.0,23,4,15,0,0,0,4,0,9.9,6.0,14.6,19.9,0.0,7.9,14.8,1005.0
2021-01-23,6,3,1,1541,20,2140,502.0,2317.0,51.0,941.0,968.0,1667.0,4200,2675.0,1145.0,1365.0,1517.0,460.0,507.0,214.0,548.0,18575,1129.0,185.0,131.0,93.0,20.0,10,1,13,3,0,0,2,0,8.2,6.5,10.3,15.7,0.0,4.4,22.2,996.8
2021-01-24,7,3,1,537,31,1293,265.0,2314.0,48.0,928.0,974.0,1672.0,4202,2626.0,1113.0,1356.0,1516.0,462.0,486.0,209.0,540.0,18446,1149.0,184.0,130.0,91.0,31.0,4,0,18,1,0,0,0,1,4.6,3.5,6.5,9.1,0.0,3.3,14.8,998.6
2021-01-25,1,4,1,301,19,4700,1152.0,2274.0,49.0,922.0,1010.0,1670.0,4197,2559.0,1073.0,1353.0,1497.0,437.0,474.0,173.0,530.0,18218,1173.0,188.0,130.0,92.0,19.0,76,6,80,5,0,0,4,3,2.2,1.0,3.7,0.0,0.0,2.1,16.7,1004.0
2021-01-26,2,4,1,1681,27,5418,1435.0,2183.0,48.0,923.0,1029.0,1658.0,4215,2482.0,1050.0,1319.0,1464.0,442.0,436.0,195.0,547.0,17991,1157.0,181.0,128.0,87.0,27.0,28,0,28,20,2,0,2,3,0.9,-0.2,2.7,0.0,0.0,2.8,13.0,1014.6
2021-01-27,3,4,1,1850,19,4958,1145.0,2128.0,42.0,896.0,1043.0,1628.0,4100,2442.0,1026.0,1357.0,1474.0,439.0,417.0,189.0,543.0,17724,1144.0,168.0,124.0,69.0,19.0,13,0,13,9,0,1,2,3,0.5,-1.5,4.0,0.0,0.0,2.7,13.0,1018.1
2021-01-28,4,4,1,1573,23,4506,1004.0,2068.0,42.0,862.0,1062.0,1609.0,4037,2428.0,1050.0,1333.0,1476.0,425.0,411.0,182.0,543.0,17528,1106.0,169.0,120.0,68.0,23.0,11,3,13,4,2,0,1,0,1.7,-2.0,6.0,0.0,0.0,6.2,16.7,1013.4
2021-01-29,5,4,1,1294,20,4299,988.0,2012.0,41.0,860.0,1083.0,1603.0,4043,2379.0,1073.0,1315.0,1467.0,417.0,389.0,57.0,542.0,17281,1082.0,168.0,125.0,66.0,20.0,15,6,16,6,1,0,4,0,4.7,2.3,6.2,0.4,0.0,6.5,20.4,1005.1
2021-01-30,6,4,1,1358,22,2408,482.0,2008.0,38.0,859.0,1083.0,1604.0,4031,2475.0,1039.0,1295.0,1440.0,419.0,409.0,58.0,536.0,17294,1047.0,161.0,113.0,64.0,22.0,4,0,4,4,5,0,0,0,4.1,1.4,8.7,12.2,0.0,3.3,13.0,1002.2
2021-01-31,7,4,1,586,13,1461,268.0,2023.0,38.0,863.0,1074.0,1599.0,4041,2511.0,1047.0,1290.0,1434.0,420.0,411.0,57.0,534.0,17342,1053.0,165.0,117.0,64.0,13.0,5,1,12,1,0,1,0,0,2.9,1.8,6.3,3.5,10.0,4.6,18.5,1002.6
2021-02-01,1,5,2,363,19,4536,924.0,1962.0,38.0,845.0,1066.0,1609.0,4050,2475.0,1011.0,1255.0,1423.0,422.0,435.0,56.0,504.0,17151,1066.0,171.0,120.0,64.0,19.0,83,6,128,19,3,0,4,1,2.2,0.2,5.1,0.0,10.0,2.4,11.1,1003.2
2021-02-02,2,5,2,1650,19,5709,1219.0,1945.0,40.0,837.0,1063.0,1619.0,4049,2449.0,981.0,1205.0,1434.0,410.0,437.0,60.0,471.0,17000,1032.0,168.0,119.0,64.0,19.0,32,2,20,7,2,0,3,0,3.3,0.4,7.2,0.0,0.0,3.7,14.8,1010.7
2021-02-03,3,5,2,1615,23,5160,1009.0,1873.0,38.0,778.0,1060.0,1638.0,4034,2434.0,951.0,1191.0,1398.0,426.0,464.0,61.0,463.0,16809,1012.0,163.0,114.0,61.0,23.0,11,1,13,11,2,0,2,0,8.7,4.5,12.6,1.1,0.0,5.4,20.4,1013.0
2021-02-04,4,5,2,1239,16,5247,781.0,1807.0,36.0,761.0,1013.0,1639.0,3993,2386.0,909.0,1081.0,1335.0,412.0,458.0,66.0,413.0,16309,989.0,165.0,114.0,56.0,16.0,8,7,19,11,0,0,1,1,12.1,10.5,14.7,0.2,0.0,5.0,22.2,1015.8
2021-02-05,5,5,2,959,15,4541,725.0,1756.0,35.0,733.0,976.0,1595.0,3896,2286.0,881.0,1029.0,1272.0,401.0,457.0,67.0,389.0,15773,988.0,161.0,104.0,57.0,14.0,16,5,16,9,0,0,1,1,12.1,10.7,13.4,0.3,0.0,4.8,20.4,1016.8
2021-02-06,6,5,2,902,17,2497,427.0,1738.0,36.0,728.0,988.0,1603.0,3912,2288.0,865.0,1001.0,1264.0,402.0,453.0,68.0,384.0,15730,926.0,156.0,104.0,58.0,18.0,7,2,11,3,1,0,0,0,12.6,11.4,13.8,0.0,0.0,6.5,20.4,1012.8
2021-02-07,7,5,2,501,11,1565,237.0,1742.0,41.0,733.0,985.0,1596.0,3905,2294.0,878.0,992.0,1261.0,401.0,460.0,68.0,385.0,15741,931.0,157.0,111.0,57.0,11.0,3,1,8,2,0,0,1,1,12.1,10.4,13.7,17.7,0.0,5.4,22.2,1000.7
2021-02-08,1,6,2,298,12,1493,205.0,1495.0,36.0,677.0,862.0,1459.0,3658,2130.0,837.0,878.0,1154.0,373.0,437.0,70.0,331.0,14397,946.0,160.0,111.0,55.0,12.0,4,1,19,6,2,1,3,1,9.6,7.1,12.2,12.3,0.0,4.5,18.5,995.4
2021-02-09,2,6,2,364,19,5061,879.0,1461.0,36.0,634.0,802.0,1409.0,3529,2118.0,816.0,804.0,1107.0,374.0,442.0,44.0,313.0,13889,945.0,159.0,109.0,53.0,19.0,57,4,80,10,1,0,4,8,6.9,5.7,8.6,19.1,0.0,4.5,16.7,1000.6
2021-02-10,3,6,2,1431,13,5482,994.0,1438.0,30.0,629.0,845.0,1390.0,3501,2065.0,777.0,755.0,1090.0,386.0,430.0,48.0,302.0,13686,864.0,156.0,110.0,49.0,13.0,15,1,16,12,4,3,2,0,5.7,5.1,7.1,30.0,0.0,4.2,16.7,1002.0
2021-02-11,4,6,2,1345,10,5151,850.0,1406.0,31.0,611.0,839.0,1389.0,3491,1984.0,754.0,708.0,1054.0,387.0,436.0,53.0,285.0,13428,828.0,155.0,107.0,44.0,10.0,8,2,15,5,4,0,3,0,0.8,-0.8,6.9,0.9,0.0,8.4,27.8,1017.5
2021-02-12,5,6,2,993,15,4458,742.0,1387.0,30.0,567.0,857.0,1349.0,3428,1976.0,676.0,711.0,995.0,383.0,431.0,52.0,277.0,13119,789.0,153.0,97.0,39.0,15.0,7,6,10,6,0,2,0,0,-3.2,-4.6,0.1,0.0,0.0,8.6,27.8,1030.7
2021-02-13,6,6,2,1015,13,2224,385.0,1365.0,30.0,546.0,852.0,1369.0,3406,1845.0,702.0,678.0,1001.0,383.0,412.0,49.0,279.0,12917,738.0,146.0,93.0,36.0,13.0,8,0,7,4,0,0,0,0,-0.9,-5.7,0.9,0.0,0.0,10.7,25.9,1034.7
2021-02-14,7,6,2,329,12,1633,244.0,1346.0,30.0,533.0,854.0,1363.0,3419,1792.0,679.0,670.0,991.0,382.0,416.0,51.0,287.0,12813,740.0,137.0,92.0,35.0,12.0,6,0,8,6,1,0,1,0,0.7,-4.7,6.4,0.0,0.0,5.2,24.1,1038.2
2021-02-15,1,7,2,303,11,4414,744.0,1231.0,29.0,458.0,827.0,1298.0,3188,1721.0,683.0,645.0,918.0,365.0,373.0,52.0,253.0,12041,738.0,134.0,87.0,37.0,11.0,38,8,37,38,12,9,1,0,0.8,-6.0,8.1,0.0,0.0,4.3,14.8,1037.6
2021-02-16,2,7,2,740,5,5140,1100.0,1181.0,24.0,404.0,829.0,1244.0,3111,1634.0,664.0,595.0,872.0,364.0,357.0,50.0,246.0,11575,691.0,126.0,88.0,62.0,5.0,18,5,16,11,4,2,1,0,5.8,1.6,11.5,0.0,0.0,7.4,14.8,1026.5
2021-02-17,3,7,2,1086,12,4271,874.0,1147.0,24.0,386.0,832.0,1225.0,3014,1597.0,623.0,536.0,829.0,351.0,339.0,52.0,227.0,11182,648.0,127.0,80.0,33.0,12.0,10,5,8,12,3,1,1,0,6.3,3.5,12.6,0.2,0.0,5.3,13.0,1021.5
2021-02-18,4,7,2,878,10,4556,910.0,1136.0,22.0,369.0,878.0,1231.0,2987,1557.0,661.0,535.0,811.0,351.0,329.0,50.0,215.0,11132,619.0,116.0,75.0,25.0,10.0,13,2,13,11,6,5,0,2,5.9,0.0,11.3,0.0,0.0,5.3,22.2,1023.8
2021-02-19,5,7,2,912,7,4397,960.0,1135.0,23.0,347.0,897.0,1228.0,3024,1553.0,664.0,502.0,797.0,336.0,342.0,47.0,213.0,11108,623.0,115.0,70.0,23.0,7.0,24,6,13,20,6,2,0,0,8.1,6.5,12.0,0.0,0.0,6.9,22.2,1023.4
2021-02-20,6,7,2,956,7,2067,419.0,1151.0,20.0,339.0,877.0,1215.0,3040,1509.0,629.0,521.0,788.0,335.0,341.0,52.0,212.0,11029,579.0,109.0,67.0,14.0,7.0,10,2,12,10,2,0,2,0,11.9,6.0,15.4,0.0,0.0,5.6,20.4,1025.3
2021-02-21,7,7,2,415,7,1428,249.0,1145.0,17.0,335.0,872.0,1218.0,3037,1487.0,633.0,513.0,791.0,334.0,324.0,51.0,213.0,10970,566.0,103.0,68.0,15.0,7.0,5,1,13,11,2,2,0,0,10.9,8.0,14.9,0.0,0.0,6.9,35.2,1026.8
2021-02-22,1,8,2,247,8,4369,903.0,1236.0,18.0,310.0,952.0,1287.0,3195,1541.0,673.0,535.0,812.0,356.0,337.0,52.0,231.0,11535,584.0,104.0,66.0,15.0,8.0,43,4,48,34,4,11,0,0,11.8,8.7,15.7,0.0,0.0,12.8,37.0,1029.7
2021-02-23,2,8,2,902,8,5316,1095.0,1205.0,16.0,287.0,1039.0,1260.0,3105,1518.0,625.0,532.0,749.0,347.0,313.0,52.0,213.0,11261,567.0,107.0,70.0,15.0,8.0,10,2,16,26,3,6,0,0,10.4,2.4,21.3,0.0,0.0,4.5,14.8,1034.8
2021-02-24,3,8,2,1089,10,4565,859.0,1168.0,21.0,247.0,978.0,1239.0,3003,1427.0,604.0,504.0,683.0,324.0,322.0,45.0,217.0,10782,546.0,104.0,70.0,13.0,10.0,7,5,19,24,1,5,2,0,11.3,3.2,21.1,0.0,0.0,2.5,14.8,1036.5
2021-02-25,4,8,2,757,7,4484,920.0,1200.0,19.0,222.0,999.0,1215.0,2960,1433.0,592.0,490.0,650.0,316.0,310.0,41.0,208.0,10655,546.0,103.0,70.0,11.0,7.0,11,2,22,30,2,4,0,0,11.0,3.8,22.1,0.0,0.0,2.4,14.8,1033.1
2021-02-26,5,8,2,914,14,4861,949.0,1226.0,22.0,197.0,971.0,1227.0,2968,1410.0,609.0,496.0,634.0,303.0,308.0,41.0,199.0,10611,529.0,93.0,68.0,11.0,14.0,15,2,17,14,4,6,0,0,11.4,3.0,23.2,0.0,0.0,2.4,16.7,1027.9
